id,year,districtno,districtname,female,reth,source_file
2400,2013,234,Radnor,0,Other,tdemo2013_reth.csv
3248,2013,122,Westlake,1,White,tdemo2013_reth.csv
5041,2013,234,Radnor,1,White,tdemo2013_reth.csv
5154,2013,234,Radnor,1,White,tdemo2013_reth.csv
3564,2013,234,Radnor,1,White,tdemo2013_reth.csv
1749,2013,122,Westlake,0,White,tdemo2013_reth.csv
1175,2013,987,Kentwood,1,Black,tdemo2013_reth.csv
3333,2013,234,Radnor,1,White,tdemo2013_reth.csv
4293,2013,234,Radnor,1,White,tdemo2013_reth.csv
1949,2013,234,Radnor,1,White,tdemo2013_reth.csv
1642,2013,234,Radnor,1,White,tdemo2013_reth.csv
7201,2013,234,Radnor,1,White,tdemo2013_reth.csv
6183,2013,234,Radnor,0,White,tdemo2013_reth.csv
5820,2013,234,Radnor,0,White,tdemo2013_reth.csv
6484,2013,234,Radnor,1,White,tdemo2013_reth.csv
1883,2013,122,Westlake,0,White,tdemo2013_reth.csv
3140,2013,234,Radnor,1,Other,tdemo2013_reth.csv
3216,2013,234,Radnor,1,White,tdemo2013_reth.csv
1100,2013,122,Westlake,1,White,tdemo2013_reth.csv
1414,2013,987,Kentwood,1,White,tdemo2013_reth.csv
4644,2013,987,Kentwood,0,Hispanic,tdemo2013_reth.csv
593,2013,987,Kentwood,1,White,tdemo2013_reth.csv
1028,2013,234,Radnor,1,White,tdemo2013_reth.csv
1719,2013,234,Radnor,1,Hispanic,tdemo2013_reth.csv
2446,2013,234,Radnor,1,White,tdemo2013_reth.csv
6085,2013,234,Radnor,0,White,tdemo2013_reth.csv
2474,2013,234,Radnor,1,White,tdemo2013_reth.csv
36,2013,234,Radnor,1,White,tdemo2013_reth.csv
6007,2013,234,Radnor,1,White,tdemo2013_reth.csv
2529,2013,987,Kentwood,1,White,tdemo2013_reth.csv
6255,2013,234,Radnor,1,White,tdemo2013_reth.csv
4665,2013,234,Radnor,1,Black,tdemo2013_reth.csv
3719,2013,234,Radnor,1,White,tdemo2013_reth.csv
6856,2013,234,Radnor,1,White,tdemo2013_reth.csv
7304,2013,234,Radnor,0,White,tdemo2013_reth.csv
1366,2013,234,Radnor,1,White,tdemo2013_reth.csv
631,2013,122,Westlake,1,White,tdemo2013_reth.csv
3116,2013,234,Radnor,1,White,tdemo2013_reth.csv
7164,2013,234,Radnor,1,White,tdemo2013_reth.csv
5571,2013,234,Radnor,1,White,tdemo2013_reth.csv
7352,2013,234,Radnor,1,White,tdemo2013_reth.csv
262,2013,234,Radnor,0,White,tdemo2013_reth.csv
85,2013,234,Radnor,0,White,tdemo2013_reth.csv
6920,2013,234,Radnor,1,White,tdemo2013_reth.csv
6392,2013,987,Kentwood,1,White,tdemo2013_reth.csv
840,2013,234,Radnor,0,White,tdemo2013_reth.csv
5370,2013,234,Radnor,0,White,tdemo2013_reth.csv
1512,2013,987,Kentwood,0,White,tdemo2013_reth.csv
1953,2013,234,Radnor,1,White,tdemo2013_reth.csv
3072,2013,234,Radnor,1,Black,tdemo2013_reth.csv
3758,2013,234,Radnor,1,White,tdemo2013_reth.csv
2492,2013,987,Kentwood,1,White,tdemo2013_reth.csv
5185,2013,234,Radnor,1,White,tdemo2013_reth.csv
1176,2013,122,Westlake,1,White,tdemo2013_reth.csv
4601,2013,234,Radnor,0,White,tdemo2013_reth.csv
6590,2013,234,Radnor,1,Black,tdemo2013_reth.csv
5956,2013,987,Kentwood,1,White,tdemo2013_reth.csv
2205,2013,234,Radnor,1,White,tdemo2013_reth.csv
1484,2013,987,Kentwood,0,White,tdemo2013_reth.csv
5349,2013,234,Radnor,0,White,tdemo2013_reth.csv
5829,2013,234,Radnor,1,White,tdemo2013_reth.csv
3705,2013,234,Radnor,1,White,tdemo2013_reth.csv
6323,2013,234,Radnor,0,Other,tdemo2013_reth.csv
2169,2013,234,Radnor,1,White,tdemo2013_reth.csv
1510,2013,234,Radnor,1,White,tdemo2013_reth.csv
3548,2013,234,Radnor,1,White,tdemo2013_reth.csv
3985,2013,987,Kentwood,1,White,tdemo2013_reth.csv
5973,2013,234,Radnor,0,White,tdemo2013_reth.csv
3209,2013,234,Radnor,0,White,tdemo2013_reth.csv
2122,2013,234,Radnor,1,White,tdemo2013_reth.csv
4755,2013,234,Radnor,1,Black,tdemo2013_reth.csv
3117,2013,234,Radnor,1,White,tdemo2013_reth.csv
3122,2013,987,Kentwood,1,White,tdemo2013_reth.csv
6791,2013,234,Radnor,1,White,tdemo2013_reth.csv
6518,2013,234,Radnor,1,Hispanic,tdemo2013_reth.csv
6463,2013,234,Radnor,1,White,tdemo2013_reth.csv
7223,2013,122,Westlake,1,White,tdemo2013_reth.csv
611,2013,234,Radnor,0,White,tdemo2013_reth.csv
2510,2013,234,Radnor,1,Black,tdemo2013_reth.csv
229,2013,234,Radnor,1,,tdemo2013_reth.csv
7104,2013,234,Radnor,1,White,tdemo2013_reth.csv
4189,2013,234,Radnor,0,White,tdemo2013_reth.csv
408,2013,234,Radnor,1,White,tdemo2013_reth.csv
6733,2013,234,Radnor,1,White,tdemo2013_reth.csv
2550,2013,234,Radnor,1,White,tdemo2013_reth.csv
6013,2013,234,Radnor,1,White,tdemo2013_reth.csv
2680,2013,234,Radnor,1,White,tdemo2013_reth.csv
2763,2013,234,Radnor,1,White,tdemo2013_reth.csv
3805,2013,234,Radnor,1,White,tdemo2013_reth.csv
3611,2013,234,Radnor,0,White,tdemo2013_reth.csv
973,2013,234,Radnor,0,Black,tdemo2013_reth.csv
2890,2013,234,Radnor,1,White,tdemo2013_reth.csv
513,2013,234,Radnor,1,White,tdemo2013_reth.csv
2883,2013,234,Radnor,0,White,tdemo2013_reth.csv
5983,2013,234,Radnor,1,Hispanic,tdemo2013_reth.csv
6703,2013,234,Radnor,1,White,tdemo2013_reth.csv
2628,2013,234,Radnor,1,White,tdemo2013_reth.csv
1463,2013,234,Radnor,1,White,tdemo2013_reth.csv
995,2013,234,Radnor,0,White,tdemo2013_reth.csv
1055,2013,234,Radnor,1,White,tdemo2013_reth.csv
7037,2013,234,Radnor,1,Black,tdemo2013_reth.csv
3148,2013,234,Radnor,1,Black,tdemo2013_reth.csv
1860,2013,234,Radnor,1,White,tdemo2013_reth.csv
663,2013,234,Radnor,0,White,tdemo2013_reth.csv
5317,2013,234,Radnor,1,White,tdemo2013_reth.csv
1726,2013,234,Radnor,1,White,tdemo2013_reth.csv
6245,2013,234,Radnor,1,Black,tdemo2013_reth.csv
2445,2013,234,Radnor,1,White,tdemo2013_reth.csv
3179,2013,234,Radnor,1,White,tdemo2013_reth.csv
5101,2013,234,Radnor,1,White,tdemo2013_reth.csv
821,2013,234,Radnor,1,White,tdemo2013_reth.csv
1351,2013,234,Radnor,1,White,tdemo2013_reth.csv
6088,2013,122,Westlake,0,White,tdemo2013_reth.csv
3774,2013,987,Kentwood,1,White,tdemo2013_reth.csv
916,2013,234,Radnor,0,White,tdemo2013_reth.csv
3398,2013,234,Radnor,1,White,tdemo2013_reth.csv
2882,2013,234,Radnor,1,White,tdemo2013_reth.csv
732,2013,234,Radnor,1,White,tdemo2013_reth.csv
3770,2013,234,Radnor,1,White,tdemo2013_reth.csv
1150,2013,234,Radnor,1,White,tdemo2013_reth.csv
3878,2013,987,Kentwood,1,,tdemo2013_reth.csv
246,2013,234,Radnor,1,White,tdemo2013_reth.csv
6232,2013,122,Westlake,1,White,tdemo2013_reth.csv
3168,2013,234,Radnor,1,White,tdemo2013_reth.csv
1135,2013,234,Radnor,1,Black,tdemo2013_reth.csv
6053,2013,234,Radnor,1,White,tdemo2013_reth.csv
3948,2013,987,Kentwood,1,White,tdemo2013_reth.csv
3502,2013,234,Radnor,1,White,tdemo2013_reth.csv
1585,2013,234,Radnor,1,White,tdemo2013_reth.csv
3925,2013,234,Radnor,1,White,tdemo2013_reth.csv
6260,2013,234,Radnor,1,White,tdemo2013_reth.csv
4078,2013,234,Radnor,1,White,tdemo2013_reth.csv
6566,2013,234,Radnor,1,White,tdemo2013_reth.csv
4062,2013,234,Radnor,1,White,tdemo2013_reth.csv
169,2013,234,Radnor,1,White,tdemo2013_reth.csv
3829,2013,234,Radnor,1,White,tdemo2013_reth.csv
5772,2013,234,Radnor,1,White,tdemo2013_reth.csv
4436,2013,234,Radnor,1,White,tdemo2013_reth.csv
3787,2013,234,Radnor,1,Hispanic,tdemo2013_reth.csv
1680,2013,234,Radnor,1,White,tdemo2013_reth.csv
7340,2013,234,Radnor,0,Hispanic,tdemo2013_reth.csv
3724,2013,234,Radnor,1,Black,tdemo2013_reth.csv
2128,2013,234,Radnor,1,White,tdemo2013_reth.csv
1279,2013,234,Radnor,1,White,tdemo2013_reth.csv
6695,2013,234,Radnor,0,White,tdemo2013_reth.csv
1429,2013,234,Radnor,1,White,tdemo2013_reth.csv
3484,2013,234,Radnor,0,White,tdemo2013_reth.csv
6350,2013,234,Radnor,0,White,tdemo2013_reth.csv
3151,2013,122,Westlake,0,White,tdemo2013_reth.csv
971,2013,987,Kentwood,1,White,tdemo2013_reth.csv
2605,2013,234,Radnor,1,White,tdemo2013_reth.csv
2130,2013,234,Radnor,1,Black,tdemo2013_reth.csv
2523,2013,234,Radnor,1,White,tdemo2013_reth.csv
2902,2013,234,Radnor,1,White,tdemo2013_reth.csv
179,2013,234,Radnor,1,White,tdemo2013_reth.csv
3509,2013,234,Radnor,1,White,tdemo2013_reth.csv
4576,2013,987,Kentwood,0,White,tdemo2013_reth.csv
5680,2013,987,Kentwood,1,White,tdemo2013_reth.csv
4069,2013,234,Radnor,0,White,tdemo2013_reth.csv
1449,2013,987,Kentwood,1,White,tdemo2013_reth.csv
5720,2013,234,Radnor,1,White,tdemo2013_reth.csv
847,2013,234,Radnor,1,White,tdemo2013_reth.csv
6652,2013,234,Radnor,1,White,tdemo2013_reth.csv
4490,2013,234,Radnor,1,White,tdemo2013_reth.csv
5865,2013,234,Radnor,1,White,tdemo2013_reth.csv
3721,2013,234,Radnor,1,White,tdemo2013_reth.csv
1194,2013,234,Radnor,1,White,tdemo2013_reth.csv
5078,2013,234,Radnor,1,White,tdemo2013_reth.csv
6244,2013,234,Radnor,1,Hispanic,tdemo2013_reth.csv
1312,2013,234,Radnor,1,White,tdemo2013_reth.csv
3937,2013,234,Radnor,1,White,tdemo2013_reth.csv
4789,2013,234,Radnor,1,Black,tdemo2013_reth.csv
953,2013,234,Radnor,1,White,tdemo2013_reth.csv
2625,2013,234,Radnor,1,White,tdemo2013_reth.csv
1679,2013,234,Radnor,0,White,tdemo2013_reth.csv
2629,2013,234,Radnor,1,White,tdemo2013_reth.csv
2414,2013,234,Radnor,1,White,tdemo2013_reth.csv
7123,2013,234,Radnor,0,White,tdemo2013_reth.csv
3551,2013,234,Radnor,1,Black,tdemo2013_reth.csv
5942,2013,234,Radnor,0,White,tdemo2013_reth.csv
4447,2013,234,Radnor,1,White,tdemo2013_reth.csv
1661,2013,234,Radnor,1,White,tdemo2013_reth.csv
3217,2013,234,Radnor,0,White,tdemo2013_reth.csv
5753,2013,234,Radnor,1,White,tdemo2013_reth.csv
3645,2013,234,Radnor,1,White,tdemo2013_reth.csv
4638,2013,234,Radnor,1,White,tdemo2013_reth.csv
6005,2013,122,Westlake,1,White,tdemo2013_reth.csv
1511,2013,234,Radnor,1,White,tdemo2013_reth.csv
3633,2013,234,Radnor,1,Hispanic,tdemo2013_reth.csv
4640,2013,234,Radnor,1,White,tdemo2013_reth.csv
6661,2013,234,Radnor,1,Hispanic,tdemo2013_reth.csv
6462,2013,234,Radnor,1,White,tdemo2013_reth.csv
3152,2013,234,Radnor,1,White,tdemo2013_reth.csv
2142,2013,234,Radnor,1,White,tdemo2013_reth.csv
3532,2013,234,Radnor,0,Black,tdemo2013_reth.csv
6820,2013,234,Radnor,0,White,tdemo2013_reth.csv
4875,2013,234,Radnor,1,White,tdemo2013_reth.csv
5559,2013,234,Radnor,1,White,tdemo2013_reth.csv
3133,2013,234,Radnor,1,White,tdemo2013_reth.csv
5017,2013,234,Radnor,1,White,tdemo2013_reth.csv
2633,2013,234,Radnor,1,Hispanic,tdemo2013_reth.csv
4761,2013,234,Radnor,1,White,tdemo2013_reth.csv
397,2013,234,Radnor,1,White,tdemo2013_reth.csv
5471,2013,234,Radnor,1,White,tdemo2013_reth.csv
154,2013,987,Kentwood,1,White,tdemo2013_reth.csv
1201,2013,234,Radnor,1,White,tdemo2013_reth.csv
1707,2013,234,Radnor,0,White,tdemo2013_reth.csv
4246,2013,234,Radnor,1,White,tdemo2013_reth.csv
3458,2013,234,Radnor,1,White,tdemo2013_reth.csv
1672,2013,234,Radnor,1,White,tdemo2013_reth.csv
5382,2013,234,Radnor,1,White,tdemo2013_reth.csv
2334,2013,234,Radnor,0,White,tdemo2013_reth.csv
4322,2013,234,Radnor,1,White,tdemo2013_reth.csv
366,2013,234,Radnor,0,White,tdemo2013_reth.csv
2448,2013,234,Radnor,1,White,tdemo2013_reth.csv
3569,2013,234,Radnor,1,White,tdemo2013_reth.csv
854,2013,234,Radnor,1,White,tdemo2013_reth.csv
1229,2013,234,Radnor,1,White,tdemo2013_reth.csv
1309,2013,234,Radnor,1,White,tdemo2013_reth.csv
4698,2013,234,Radnor,1,White,tdemo2013_reth.csv
4059,2013,234,Radnor,1,White,tdemo2013_reth.csv
1769,2013,234,Radnor,1,White,tdemo2013_reth.csv
203,2013,234,Radnor,0,White,tdemo2013_reth.csv
3321,2013,234,Radnor,0,White,tdemo2013_reth.csv
1753,2013,234,Radnor,0,White,tdemo2013_reth.csv
7488,2013,234,Radnor,0,White,tdemo2013_reth.csv
4814,2013,234,Radnor,1,White,tdemo2013_reth.csv
6192,2013,234,Radnor,1,Black,tdemo2013_reth.csv
3360,2013,234,Radnor,1,White,tdemo2013_reth.csv
6258,2013,234,Radnor,0,White,tdemo2013_reth.csv
3765,2013,234,Radnor,1,White,tdemo2013_reth.csv
5066,2013,234,Radnor,1,White,tdemo2013_reth.csv
5739,2013,234,Radnor,1,White,tdemo2013_reth.csv
7199,2013,234,Radnor,1,Black,tdemo2013_reth.csv
3585,2013,234,Radnor,1,White,tdemo2013_reth.csv
3037,2013,234,Radnor,0,White,tdemo2013_reth.csv
4135,2013,987,Kentwood,1,White,tdemo2013_reth.csv
1168,2013,987,Kentwood,1,White,tdemo2013_reth.csv
2933,2013,234,Radnor,1,White,tdemo2013_reth.csv
4794,2013,234,Radnor,1,White,tdemo2013_reth.csv
153,2013,234,Radnor,1,White,tdemo2013_reth.csv
1712,2013,234,Radnor,1,White,tdemo2013_reth.csv
3764,2013,234,Radnor,1,White,tdemo2013_reth.csv
4222,2013,234,Radnor,1,Black,tdemo2013_reth.csv
342,2013,234,Radnor,1,White,tdemo2013_reth.csv
3587,2013,234,Radnor,0,White,tdemo2013_reth.csv
7009,2013,234,Radnor,0,White,tdemo2013_reth.csv
5896,2013,234,Radnor,1,White,tdemo2013_reth.csv
5626,2013,234,Radnor,1,White,tdemo2013_reth.csv
5679,2013,234,Radnor,0,White,tdemo2013_reth.csv
1064,2013,234,Radnor,1,White,tdemo2013_reth.csv
5803,2013,234,Radnor,1,White,tdemo2013_reth.csv
4543,2013,234,Radnor,0,White,tdemo2013_reth.csv
7500,2013,234,Radnor,1,White,tdemo2013_reth.csv
7282,2013,234,Radnor,1,White,tdemo2013_reth.csv
5433,2013,234,Radnor,1,White,tdemo2013_reth.csv
4145,2013,234,Radnor,1,White,tdemo2013_reth.csv
1195,2013,234,Radnor,1,White,tdemo2013_reth.csv
7213,2013,234,Radnor,1,White,tdemo2013_reth.csv
6567,2013,234,Radnor,1,White,tdemo2013_reth.csv
5614,2013,234,Radnor,1,White,tdemo2013_reth.csv
6098,2013,234,Radnor,1,White,tdemo2013_reth.csv
966,2013,234,Radnor,1,White,tdemo2013_reth.csv
1852,2013,234,Radnor,1,White,tdemo2013_reth.csv
4374,2013,234,Radnor,1,White,tdemo2013_reth.csv
2695,2013,234,Radnor,1,White,tdemo2013_reth.csv
6145,2013,234,Radnor,1,White,tdemo2013_reth.csv
3296,2013,234,Radnor,1,White,tdemo2013_reth.csv
6457,2013,234,Radnor,1,White,tdemo2013_reth.csv
7494,2013,987,Kentwood,1,White,tdemo2013_reth.csv
7253,2013,234,Radnor,1,White,tdemo2013_reth.csv
5277,2013,234,Radnor,1,White,tdemo2013_reth.csv
2815,2013,234,Radnor,1,White,tdemo2013_reth.csv
2321,2013,234,Radnor,1,White,tdemo2013_reth.csv
5359,2013,234,Radnor,1,White,tdemo2013_reth.csv
645,2013,234,Radnor,1,White,tdemo2013_reth.csv
4320,2013,234,Radnor,1,White,tdemo2013_reth.csv
7438,2013,234,Radnor,1,Black,tdemo2013_reth.csv
6084,2013,234,Radnor,1,White,tdemo2013_reth.csv
894,2013,122,Westlake,1,White,tdemo2013_reth.csv
1790,2013,234,Radnor,1,White,tdemo2013_reth.csv
3567,2013,234,Radnor,1,White,tdemo2013_reth.csv
5434,2013,234,Radnor,0,White,tdemo2013_reth.csv
2465,2013,234,Radnor,1,White,tdemo2013_reth.csv
4980,2013,234,Radnor,1,White,tdemo2013_reth.csv
961,2013,234,Radnor,1,Hispanic,tdemo2013_reth.csv
120,2013,234,Radnor,1,White,tdemo2013_reth.csv
1876,2013,234,Radnor,1,White,tdemo2013_reth.csv
5037,2013,234,Radnor,0,White,tdemo2013_reth.csv
5964,2013,234,Radnor,1,White,tdemo2013_reth.csv
5742,2013,234,Radnor,1,White,tdemo2013_reth.csv
5706,2013,234,Radnor,1,White,tdemo2013_reth.csv
6595,2013,234,Radnor,0,White,tdemo2013_reth.csv
3077,2013,234,Radnor,1,White,tdemo2013_reth.csv
3306,2013,234,Radnor,0,White,tdemo2013_reth.csv
220,2013,234,Radnor,0,White,tdemo2013_reth.csv
4570,2013,234,Radnor,1,Black,tdemo2013_reth.csv
4188,2013,234,Radnor,1,White,tdemo2013_reth.csv
5325,2013,234,Radnor,0,White,tdemo2013_reth.csv
6100,2013,234,Radnor,1,White,tdemo2013_reth.csv
4988,2013,234,Radnor,1,White,tdemo2013_reth.csv
3270,2013,234,Radnor,1,White,tdemo2013_reth.csv
4426,2013,234,Radnor,0,White,tdemo2013_reth.csv
209,2013,234,Radnor,0,White,tdemo2013_reth.csv
1455,2013,234,Radnor,1,White,tdemo2013_reth.csv
5474,2013,987,Kentwood,0,White,tdemo2013_reth.csv
2794,2013,234,Radnor,1,White,tdemo2013_reth.csv
3573,2013,234,Radnor,1,White,tdemo2013_reth.csv
6242,2013,234,Radnor,1,White,tdemo2013_reth.csv
4242,2013,234,Radnor,0,White,tdemo2013_reth.csv
3196,2013,234,Radnor,0,White,tdemo2013_reth.csv
5038,2013,234,Radnor,0,White,tdemo2013_reth.csv
6114,2013,234,Radnor,1,White,tdemo2013_reth.csv
3527,2013,234,Radnor,1,White,tdemo2013_reth.csv
1140,2013,122,Westlake,1,White,tdemo2013_reth.csv
7027,2013,234,Radnor,1,Black,tdemo2013_reth.csv
5256,2013,234,Radnor,1,White,tdemo2013_reth.csv
6622,2013,234,Radnor,1,Black,tdemo2013_reth.csv
1912,2013,234,Radnor,0,White,tdemo2013_reth.csv
5632,2013,234,Radnor,1,White,tdemo2013_reth.csv
7263,2013,987,Kentwood,1,White,tdemo2013_reth.csv
7414,2013,234,Radnor,1,White,tdemo2013_reth.csv
5597,2013,234,Radnor,1,White,tdemo2013_reth.csv
6442,2013,234,Radnor,1,White,tdemo2013_reth.csv
5733,2013,122,Westlake,1,White,tdemo2013_reth.csv
4725,2013,234,Radnor,0,Black,tdemo2013_reth.csv
6188,2013,234,Radnor,1,White,tdemo2013_reth.csv
4796,2013,234,Radnor,0,White,tdemo2013_reth.csv
1210,2013,234,Radnor,0,White,tdemo2013_reth.csv
6198,2013,234,Radnor,1,Hispanic,tdemo2013_reth.csv
6367,2013,234,Radnor,1,White,tdemo2013_reth.csv
2770,2013,234,Radnor,1,White,tdemo2013_reth.csv
1880,2013,234,Radnor,1,White,tdemo2013_reth.csv
6782,2013,234,Radnor,1,White,tdemo2013_reth.csv
433,2013,234,Radnor,1,White,tdemo2013_reth.csv
981,2013,234,Radnor,1,White,tdemo2013_reth.csv
5947,2013,234,Radnor,1,White,tdemo2013_reth.csv
1269,2013,234,Radnor,1,White,tdemo2013_reth.csv
5279,2013,234,Radnor,0,White,tdemo2013_reth.csv
3811,2013,234,Radnor,1,White,tdemo2013_reth.csv
6884,2013,234,Radnor,1,White,tdemo2013_reth.csv
4028,2013,234,Radnor,1,Hispanic,tdemo2013_reth.csv
6511,2013,234,Radnor,1,White,tdemo2013_reth.csv
4275,2013,234,Radnor,1,Black,tdemo2013_reth.csv
7262,2013,987,Kentwood,1,White,tdemo2013_reth.csv
1713,2013,234,Radnor,1,,tdemo2013_reth.csv
2162,2013,234,Radnor,0,White,tdemo2013_reth.csv
237,2013,234,Radnor,1,White,tdemo2013_reth.csv
5403,2013,234,Radnor,1,White,tdemo2013_reth.csv
1543,2013,234,Radnor,1,White,tdemo2013_reth.csv
2220,2013,987,Kentwood,1,White,tdemo2013_reth.csv
6714,2013,234,Radnor,1,Hispanic,tdemo2013_reth.csv
5970,2013,234,Radnor,1,White,tdemo2013_reth.csv
1593,2013,234,Radnor,1,White,tdemo2013_reth.csv
1614,2013,987,Kentwood,0,White,tdemo2013_reth.csv
3205,2013,122,Westlake,1,White,tdemo2013_reth.csv
903,2013,234,Radnor,1,White,tdemo2013_reth.csv
2034,2013,234,Radnor,0,White,tdemo2013_reth.csv
2225,2013,234,Radnor,1,Black,tdemo2013_reth.csv
3806,2013,234,Radnor,1,White,tdemo2013_reth.csv
4461,2013,234,Radnor,1,White,tdemo2013_reth.csv
1409,2013,234,Radnor,1,White,tdemo2013_reth.csv
1051,2013,122,Westlake,0,White,tdemo2013_reth.csv
1859,2013,987,Kentwood,1,White,tdemo2013_reth.csv
7288,2013,234,Radnor,1,White,tdemo2013_reth.csv
3273,2013,234,Radnor,1,White,tdemo2013_reth.csv
4051,2013,234,Radnor,1,White,tdemo2013_reth.csv
5834,2013,234,Radnor,0,White,tdemo2013_reth.csv
3886,2013,234,Radnor,1,White,tdemo2013_reth.csv
1976,2013,234,Radnor,0,White,tdemo2013_reth.csv
4806,2013,122,Westlake,1,,tdemo2013_reth.csv
5080,2013,234,Radnor,1,White,tdemo2013_reth.csv
6501,2013,234,Radnor,0,White,tdemo2013_reth.csv
3308,2013,234,Radnor,1,White,tdemo2013_reth.csv
991,2013,234,Radnor,1,White,tdemo2013_reth.csv
7347,2013,234,Radnor,1,White,tdemo2013_reth.csv
6075,2013,234,Radnor,1,White,tdemo2013_reth.csv
2870,2013,234,Radnor,1,White,tdemo2013_reth.csv
4174,2013,234,Radnor,0,White,tdemo2013_reth.csv
6421,2013,122,Westlake,1,White,tdemo2013_reth.csv
2878,2013,122,Westlake,1,White,tdemo2013_reth.csv
3743,2013,234,Radnor,1,White,tdemo2013_reth.csv
2611,2013,234,Radnor,1,White,tdemo2013_reth.csv
6036,2013,234,Radnor,1,White,tdemo2013_reth.csv
5996,2013,234,Radnor,1,Black,tdemo2013_reth.csv
5563,2013,234,Radnor,1,White,tdemo2013_reth.csv
4349,2013,234,Radnor,1,White,tdemo2013_reth.csv
4153,2013,234,Radnor,0,White,tdemo2013_reth.csv
6748,2013,234,Radnor,1,White,tdemo2013_reth.csv
7499,2013,234,Radnor,1,White,tdemo2013_reth.csv
3735,2013,234,Radnor,1,White,tdemo2013_reth.csv
6603,2013,234,Radnor,1,White,tdemo2013_reth.csv
3091,2013,234,Radnor,1,White,tdemo2013_reth.csv
4687,2013,234,Radnor,0,White,tdemo2013_reth.csv
5169,2013,122,Westlake,1,Black,tdemo2013_reth.csv
2829,2013,234,Radnor,0,White,tdemo2013_reth.csv
6107,2013,234,Radnor,1,White,tdemo2013_reth.csv
3138,2013,234,Radnor,1,White,tdemo2013_reth.csv
5486,2013,122,Westlake,1,White,tdemo2013_reth.csv
6278,2013,234,Radnor,0,White,tdemo2013_reth.csv
7128,2013,234,Radnor,0,White,tdemo2013_reth.csv
4082,2013,234,Radnor,1,Black,tdemo2013_reth.csv
6472,2013,234,Radnor,1,White,tdemo2013_reth.csv
5353,2013,234,Radnor,0,White,tdemo2013_reth.csv
751,2013,234,Radnor,1,White,tdemo2013_reth.csv
2384,2013,234,Radnor,1,White,tdemo2013_reth.csv
6532,2013,234,Radnor,0,White,tdemo2013_reth.csv
6543,2013,234,Radnor,1,White,tdemo2013_reth.csv
384,2013,234,Radnor,1,White,tdemo2013_reth.csv
5814,2013,234,Radnor,1,White,tdemo2013_reth.csv
2387,2013,234,Radnor,1,White,tdemo2013_reth.csv
5027,2013,234,Radnor,0,White,tdemo2013_reth.csv
1569,2013,234,Radnor,1,White,tdemo2013_reth.csv
3193,2013,234,Radnor,1,Black,tdemo2013_reth.csv
5925,2013,122,Westlake,1,White,tdemo2013_reth.csv
6068,2013,234,Radnor,0,White,tdemo2013_reth.csv
2635,2013,234,Radnor,1,White,tdemo2013_reth.csv
1070,2013,987,Kentwood,1,White,tdemo2013_reth.csv
3850,2013,234,Radnor,1,White,tdemo2013_reth.csv
2437,2013,234,Radnor,0,White,tdemo2013_reth.csv
4249,2013,234,Radnor,1,White,tdemo2013_reth.csv
6835,2013,234,Radnor,0,White,tdemo2013_reth.csv
1916,2013,234,Radnor,0,White,tdemo2013_reth.csv
5070,2013,122,Westlake,1,White,tdemo2013_reth.csv
1853,2013,234,Radnor,1,White,tdemo2013_reth.csv
560,2013,234,Radnor,0,White,tdemo2013_reth.csv
7372,2013,234,Radnor,1,White,tdemo2013_reth.csv
1546,2013,234,Radnor,0,White,tdemo2013_reth.csv
5387,2013,234,Radnor,1,White,tdemo2013_reth.csv
788,2013,234,Radnor,1,White,tdemo2013_reth.csv
5283,2013,234,Radnor,0,White,tdemo2013_reth.csv
3614,2013,234,Radnor,0,White,tdemo2013_reth.csv
249,2013,234,Radnor,1,White,tdemo2013_reth.csv
3693,2013,234,Radnor,1,White,tdemo2013_reth.csv
7385,2013,234,Radnor,1,Black,tdemo2013_reth.csv
1835,2013,234,Radnor,1,White,tdemo2013_reth.csv
3711,2013,234,Radnor,1,White,tdemo2013_reth.csv
7224,2013,987,Kentwood,0,White,tdemo2013_reth.csv
2191,2013,234,Radnor,1,White,tdemo2013_reth.csv
5761,2013,234,Radnor,0,White,tdemo2013_reth.csv
7266,2013,234,Radnor,0,White,tdemo2013_reth.csv
7430,2013,234,Radnor,1,White,tdemo2013_reth.csv
6015,2013,234,Radnor,1,White,tdemo2013_reth.csv
6275,2013,234,Radnor,1,White,tdemo2013_reth.csv
438,2013,234,Radnor,1,White,tdemo2013_reth.csv
3313,2013,234,Radnor,1,White,tdemo2013_reth.csv
1425,2013,234,Radnor,0,White,tdemo2013_reth.csv
5981,2013,234,Radnor,1,White,tdemo2013_reth.csv
3010,2013,234,Radnor,0,White,tdemo2013_reth.csv
3231,2013,234,Radnor,1,White,tdemo2013_reth.csv
3685,2013,234,Radnor,1,Other,tdemo2013_reth.csv
2233,2013,987,Kentwood,1,White,tdemo2013_reth.csv
